id_point;lat;lon;nom;equipement;bus;rue;numrue;tourism
4133967085;43.4895533;-1.4784856;;;;Rue Sabaterie;13;
4133967086;43.4890509;-1.4782724;;;;Rue Vieille Boucherie;13;
4133967087;43.4899005;-1.477441;;;;;13;
4133967088;43.4903164;-1.4782669;;;;;14;
4133967189;43.4906305;-1.4753423;;;;;14;
4133967190;43.4899399;-1.4785126;;;;;15;
4133967191;43.4905539;-1.4754161;;;;;15;
4133967192;43.4895765;-1.4785501;;;;Rue Sabaterie;15;
4133967193;43.4890696;-1.4783163;;;;Rue Vieille Boucherie;15;
4133967194;43.489948;-1.4776301;;;;;15;
4133967195;43.4904602;-1.4783368;;;;;15;
4133967196;43.4905143;-1.4779953;;;;;16;
4133967197;43.4906215;-1.4754013;;;;;16;
4133967198;43.4892658;-1.4786069;;;;Rue Vieille Boucherie;16;
4133967199;43.4907233;-1.478733;;;;;16;
4133967200;43.4899891;-1.478489;;;;;17;
4133967201;43.4905488;-1.4755154;;;;;17;
4133967202;43.4895954;-1.4786034;;;;Rue Sabaterie;17;
4133967203;43.4890904;-1.4783798;;;;Rue Vieille Boucherie;17;
